136669 1634.17 3817.37 19.594  2.264 17.331  82   1 0.050 3258   8 0.023
136670 1590.02 3818.68 19.761  2.457 17.304  84   0 0.066 3253  12 0.022
136671 1491.24 3820.52 18.317  1.366 16.951  84   1 0.018 3261   7 0.017
136672 1585.09 3819.85 19.277  1.918 17.359  84   0 0.050 3258   9 0.024
136676 1599.95 3821.89 20.147  2.549 17.598  83   0 0.087 3260   7 0.028
136677 1502.97 3824.40 19.408  2.262 17.146  84   0 0.051 3258   8 0.021
136679 1526.12 3826.77 19.058  1.791 17.267  84   0 0.040 3253  10 0.022
136686 1576.72 3833.08 18.454  1.641 16.813  85   0 0.026 3256  12 0.015
136692 1602.30 3838.64 19.525  2.190 17.335  85   0 0.056 3264   4 0.024
136704 1616.13 3872.15 99.999  9.999 99.999   0   0 9.999    0   0 9.999
136706 1562.18 3876.47 19.319  1.953 17.366  84   0 0.052 3258   9 0.024
136708 1622.27 3878.31 18.782  9.999 99.999  85   0 0.050    0   0 9.999
136709 1520.74 3880.41 19.396  1.945 17.450  84   0 0.046 3259   8 0.030
136714 1504.60 3887.03 19.448  2.167 17.281  84   0 0.051 3256   9 0.023
136718 1465.42 3892.47 19.350  1.940 17.410  84   0 0.040 3258   9 0.024
136719 1507.54 3891.81 19.610  2.073 17.537  84   0 0.057 3255  10 0.029
136730 1504.10 3919.86 19.008  1.622 17.386  84   0 0.040 3256   7 0.024
136732 1496.43 3923.18 19.741  2.195 17.547  84   0 0.068 3257   7 0.028
136735 1499.40 3928.26 19.630  1.610 18.020  83   0 0.071 3256   7 0.043
136771 1566.20 3725.69 99.999  9.999 18.427   0   0 9.999 3259   7 0.066
136772 1546.44 3727.73 20.280  1.685 18.595  82   1 0.104 3257   6 0.078
136773 1624.00 3732.33 20.354  1.650 18.705  84   0 0.124 3249  12 0.081
136775 1563.43 3758.53 99.999  9.999 18.805   0   0 9.999 3258   8 0.087
136776 1607.33 3789.19 19.792  1.948 17.844  84   0 0.077 3265   5 0.038
136779 1603.07 3819.46 20.601  1.613 18.988  83   0 0.132 3254   5 0.104
136781 1599.24 3839.95 20.997  2.687 18.309  83   0 0.249 3260   6 0.055
136785 1510.90 3893.59 20.628  1.568 19.059  81   0 0.154 3256   6 0.105
137322 1499.12 3726.99 20.306  1.999 18.307  82   1 0.105 3254   6 0.049
137324 1577.39 3727.76 20.276  2.084 18.192  81   1 0.104 3255   6 0.047
137331 1648.25 3734.14 20.052  2.053 17.999  82   1 0.084 3257   9 0.042
137337 1579.20 3736.16 20.089  2.140 17.949  83   0 0.091 3255   7 0.038
137338 1517.65 3736.98 20.259  1.702 18.557  80   0 0.109 3258   4 0.064
137339 1607.09 3737.21 20.223  1.933 18.290  82   0 0.090 3257   4 0.052
137341 1524.86 3738.11 20.317  1.569 18.747  81   1 0.099 3258   5 0.080
137347 1461.12 3743.54 20.325  2.032 18.293  84   0 0.106 3258   4 0.049
137348 1607.12 3743.51 20.117  2.063 18.054  83   0 0.093 3256   7 0.041
137352 1554.98 3745.83 20.440  2.399 18.040  82   1 0.119 3252   9 0.044
137353 1574.13 3748.86 20.226  2.002 18.224  84   0 0.103 3259   5 0.050
137354 1580.85 3746.48 20.300  2.008 18.292  82   1 0.110 3256   7 0.050
137358 1644.78 3750.24 20.029  2.077 17.952  84   0 0.089 3252  12 0.055
137360 1541.75 3750.43 20.240  1.989 18.251  84   0 0.099 3253   6 0.053
137363 1535.94 3753.80 20.707  2.482 18.225  80   0 0.144 3255   4 0.053
137379 1526.96 3765.97 20.116  2.157 17.959  85   0 0.090 3261   6 0.040
137380 1627.77 3765.67 20.197  1.958 18.239  84   0 0.116 3256   4 0.048
137384 1473.19 3767.85 20.092  1.912 18.179  83   0 0.091 3255   9 0.053
137387 1460.69 3768.66 20.130  2.274 17.856  84   0 0.099 3261   6 0.038
137393 1463.06 3774.05 20.328  2.220 18.108  84   0 0.119 3260   6 0.046
137394 1519.39 3772.60 20.745  2.313 18.432  82   0 0.168 3258   6 0.057
137395 1545.94 3773.42 20.509  2.216 18.293  82   1 0.106 3259   6 0.049
137396 1611.27 3773.29 20.557  2.472 18.084  81   0 0.122 3255   8 0.040
137399 1557.12 3776.85 20.583  2.177 18.405  81   1 0.103 3257   5 0.057
137403 1480.44 3779.02 20.441  1.898 18.542  84   0 0.133 3253   8 0.076
137406 1550.41 3781.03 19.797  1.843 17.955  84   0 0.078 3253   6 0.037
137408 1455.78 3782.74 99.999  9.999 18.249   0   0 9.999 3257   7 0.051
137414 1498.77 3786.00 20.032  1.811 18.222  84   0 0.093 3256   7 0.051
137421 1526.13 3790.38 19.809  2.044 17.765  83   0 0.060 3253  13 0.032
137423 1499.17 3791.29 19.996  2.021 17.976  83   0 0.088 3257   7 0.040
137424 1537.59 3791.78 19.454  1.555 17.899  84   0 0.063 3259   4 0.044
137425 1491.04 3793.98 19.510  1.717 17.793  84   0 0.061 3257   9 0.034
137427 1627.13 3794.74 20.335  2.216 18.119  84   0 0.132 3256   7 0.045
137429 1480.22 3795.87 19.625  1.776 17.849  83   0 0.052 3258   4 0.035
137430 1485.98 3794.98 20.147  1.958 18.189  82   0 0.090 3257   6 0.047
137432 1566.65 3795.81 20.574  2.146 18.429  81   0 0.146 3250   7 0.056
137433 1606.28 3796.23 20.588  2.408 18.180  84   0 0.142 3257   5 0.047
137439 1606.34 3803.21 19.905  1.838 18.066  82   0 0.071 3255   6 0.041
137451 1645.46 3818.96 20.183  1.815 18.368  82   0 0.093 3257   6 0.056
137454 1541.66 3823.57 19.974  1.591 18.384  83   0 0.069 3255   7 0.058
137456 1511.84 3824.17 19.882  1.847 18.035  83   0 0.083 3257   4 0.040
137457 1574.68 3822.94 20.592  2.216 18.377  83   0 0.150 3253   4 0.055
137458 1593.17 3824.02 20.865  2.596 18.270  80   0 0.187 3256   7 0.050
137460 1476.26 3828.51 19.965  1.918 18.047  84   0 0.076 3258   5 0.049
137462 1512.82 3831.90 20.376  2.239 18.137  82   0 0.118 3253   7 0.044
137469 1554.43 3837.92 20.510  2.250 18.261  80   0 0.117 3258   4 0.049
137470 1574.44 3838.99 20.511  2.396 18.115  82   0 0.130 3253  12 0.046
137474 1464.28 3840.63 20.268  1.852 18.417  82   0 0.091 3255   6 0.058
137477 1456.68 3843.16 20.103  2.023 18.080  80   0 0.092 3256   5 0.042
137479 1480.02 3848.84 19.980  2.176 17.804  84   0 0.084 3257   7 0.036
137483 1623.78 3850.54 20.160  2.161 17.999  84   0 0.099 3257   6 0.043
137486 1550.80 3851.71 20.338  2.006 18.332  82   0 0.080 3254   7 0.052
137491 1518.39 3856.82 20.427  2.278 18.149  84   0 0.108 3252   7 0.045
137492 1629.17 3857.34 20.937  2.601 18.335  81   0 0.213 3252   9 0.061
137494 1601.51 3858.41 20.189  1.868 18.320  82   0 0.084 3258   5 0.057
137500 1481.91 3864.39 20.071  2.028 18.043  82   1 0.084 3258   5 0.043
137503 1577.45 3865.68 19.543  1.911 17.632  83   0 0.052 3259   6 0.029
137508 1462.99 3867.76 20.600  2.553 18.047  82   0 0.153 3258   5 0.043
137509 1649.94 3866.87 20.719  2.113 18.606  82   0 0.154 3260   2 0.115
137512 1556.80 3869.61 20.578  2.526 18.052  82   0 0.126 3259   3 0.041
137514 1465.46 3871.20 20.259  2.478 17.781  83   0 0.104 3262   6 0.045
137515 1498.94 3875.94 20.312  2.118 18.194  83   0 0.096 3253   9 0.052
137516 1597.63 3872.72 20.104  1.792 18.312  84   0 0.104 3243  19 0.073
137523 1614.17 3885.69 19.609  9.999 99.999  85   0 0.109    0   0 9.999
137524 1638.89 3882.73 20.935  2.726 18.210  82   0 0.190 3258   5 0.056
137525 1610.74 3882.83 99.999  9.999 99.999   0   0 9.999    0   0 9.999
137530 1640.23 3886.68 20.127  2.022 18.105  81   1 0.082 3258   7 0.050
137534 1612.28 3889.41 99.999  9.999 99.999   0   0 9.999    0   0 9.999
137536 1609.01 3893.84 20.229  2.187 18.042  83   0 0.191 3247   9 0.088
137541 1520.91 3898.26 20.149  2.091 18.058  81   0 0.099 3252  11 0.041
137552 1540.44 3907.77 20.788  2.682 18.106  82   0 0.167 3256   6 0.054
137555 1509.84 3908.29 20.552  2.345 18.207  81   0 0.113 3252   6 0.046
137556 1523.89 3909.79 20.376  1.962 18.413  81   0 0.100 3257   3 0.055
137557 1612.62 3904.54 20.101  1.330 18.770  84   0 0.172 3222   3 0.222
137558 1455.81 3913.13 20.344  2.299 18.045  82   1 0.105 3250   9 0.048
137562 1459.07 3910.63 20.086  1.764 18.321  83   1 0.097 3250   8 0.071
137568 1547.94 3914.48 21.115  2.832 18.283  82   1 0.220 3256   5 0.053
137571 1470.17 3917.19 99.999  9.999 17.877   0   0 9.999 3265   5 0.077
137572 1566.17 3917.47 99.999  9.999 18.426   0   0 9.999 3258   7 0.096
137573 1518.84 3917.66 20.493  1.917 18.576  82   1 0.126 3255   6 0.066
137575 1549.25 3919.63 20.134  2.027 18.107  83   1 0.084 3256   4 0.045
137576 1569.98 3916.50 99.999  9.999 18.604   0   0 9.999 3254   8 0.093
137577 1604.82 3921.02 20.340  2.131 18.209  82   0 0.099 3244  11 0.092
137578 1512.46 3922.76 19.595  1.821 17.774  83   0 0.065 3254   6 0.033
137583 1487.06 3923.72 21.035  2.773 18.262  80   1 0.173 3256   3 0.047
137584 1601.25 3923.13 99.999  9.999 18.795   0   0 9.999 2943   0 0.403
137587 1572.51 3925.23 99.999  9.999 18.304   0   0 9.999 3265   3 0.141
137592 1497.38 3928.27 19.630  1.286 18.345  83   0 0.071 3255   9 0.056
137593 1525.14 3929.55 20.123  2.446 17.677  82   0 0.095 3256   5 0.030
137595 1462.76 3930.43 20.370  2.242 18.128  82   0 0.114 3253   6 0.044
137596 1502.39 3930.59 20.284  2.359 17.925  84   0 0.112 3256   5 0.039
137598 1618.57 3931.41 19.990  1.949 18.041  85   0 0.079 3260   5 0.052
137615 1508.98 3896.21 99.999  9.999 19.157   0   0 9.999 3252   4 0.110
137667 1604.44 3745.49 99.999  9.999 18.888   0   0 9.999 3254   7 0.087
137672 1475.58 3769.39 20.714  2.317 18.398  83   0 0.202 3260   4 0.079
137675 1481.97 3776.82 99.999  9.999 19.176   0   0 9.999 3244   9 0.138
137678 1522.34 3791.29 20.436  1.905 18.531  82   0 0.114 3258   6 0.065
137685 1482.90 3844.09 20.831  2.016 18.815  83   0 0.174 3257   5 0.086
137687 1519.10 3860.61 99.999  9.999 19.346   0   0 9.999 3245   6 0.129
137694 1458.54 3930.60 21.352  2.192 19.160  80   0 0.262 3250   5 0.116
138877 1631.22 3724.05 20.614  1.915 18.699  83   0 0.134 3253   5 0.074
138880 1530.35 3727.36 20.780  2.011 18.769  84   0 0.164 3257   4 0.084
138881 1485.65 3725.95 21.148  2.076 19.072  81   0 0.213 3253   6 0.097
138882 1526.77 3724.70 99.999  9.999 18.866   0   0 9.999 3256   4 0.088
138883 1615.96 3725.27 99.999  9.999 18.761   0   0 9.999 3254   6 0.095
138888 1586.13 3725.07 20.239  1.567 18.672  83   0 0.112 3259   6 0.076
138895 1542.65 3729.34 20.726  2.267 18.459  80   1 0.137 3255   8 0.073
138896 1623.36 3727.02 99.999  9.999 19.149   0   0 9.999 3255   3 0.118
138898 1649.52 3728.52 20.709  1.970 18.739  81   0 0.168 3256   5 0.079
138900 1595.78 3730.57 20.611  1.900 18.711  79   1 0.139 3256   4 0.076
138903 1610.36 3730.61 20.333  1.868 18.465  81   1 0.089 3251  11 0.061
138907 1639.35 3732.35 20.596  2.212 18.384  79   0 0.151 3255   4 0.059
138913 1555.52 3733.15 21.395  2.385 19.010  79   0 0.248 3248   9 0.107
138914 1600.84 3732.53 99.999  9.999 18.830   0   0 9.999 3254   3 0.084
138917 1630.97 3737.26 20.291  1.459 18.832  82   0 0.098 3247  12 0.097
138919 1618.25 3735.25 21.229  2.315 18.914  83   0 0.256 3257   8 0.092
138920 1629.23 3734.99 99.999  9.999 19.082   0   0 9.999 3247  12 0.109
138925 1544.33 3737.91 20.575  2.332 18.243  81   0 0.180 3261   6 0.071
138926 1552.99 3737.52 20.643  1.806 18.837  80   1 0.130 3259   1 0.101
138929 1500.47 3739.20 20.687  2.128 18.560  81   0 0.122 3257   5 0.062
138930 1596.47 3737.71 21.105  1.846 19.260  82   0 0.222 3254   6 0.121
138931 1633.69 3738.24 99.999  9.999 18.974   0   0 9.999 3253   9 0.134
138933 1493.58 3739.58 20.895  1.999 18.896  79   0 0.141 3256   5 0.083
138935 1455.97 3740.69 21.009  1.604 19.405  78   0 0.203 3251   1 0.131
138936 1523.28 3739.90 20.317  1.278 19.039  81   1 0.099 3257   4 0.103
138937 1641.09 3740.05 99.999  9.999 18.730   0   0 9.999 3265   2 0.164
138940 1575.49 3742.88 21.036  1.989 19.047  81   0 0.211 3254   6 0.099
138949 1571.38 3746.08 20.743  2.382 18.361  81   0 0.171 3258   6 0.054
138950 1617.37 3745.42 20.860  2.354 18.506  84   0 0.156 3254  10 0.060
138955 1507.23 3747.91 20.852  2.082 18.770  81   0 0.204 3255   3 0.082
138956 1598.54 3747.46 21.277  2.521 18.756  78   0 0.257 3252   3 0.078
138957 1629.57 3748.18 20.540  1.964 18.576  82   0 0.129 3250   9 0.089
138958 1643.91 3747.13 99.999  9.999 18.720   0   0 9.999 3249   3 0.172
138963 1457.01 3748.01 21.275  2.067 19.208  81   0 0.252 3251   6 0.113
138964 1485.31 3747.91 99.999  9.999 19.183   0   0 9.999 3246   6 0.107
138965 1565.03 3748.26 20.726  1.846 18.880  82   0 0.147 3254   5 0.086
138970 1556.42 3751.71 20.751  1.671 19.080  82   0 0.156 3248   8 0.104
138974 1525.34 3752.75 99.999  9.999 18.625   0   0 9.999 3260   4 0.098
138975 1596.69 3752.76 21.090  2.130 18.960  81   0 0.223 3254   4 0.106
138976 1613.10 3754.62 20.695  1.756 18.939  81   1 0.162 3257   5 0.091
138977 1640.58 3753.32 99.999  9.999 19.324   0   0 9.999 3225   2 0.180
138983 1588.94 3753.42 99.999  9.999 19.221   0   0 9.999 3250   5 0.151
138984 1619.05 3755.13 20.846  1.607 19.239  80   0 0.192 3256   4 0.121
138989 1547.66 3756.98 21.118  2.444 18.674  79   0 0.185 3256   5 0.072
138990 1577.88 3756.31 20.950  1.808 19.142  80   1 0.195 3250   8 0.116
138991 1594.21 3755.15 99.999  9.999 19.079   0   0 9.999 3247   2 0.206
138993 1470.02 3758.05 20.867  1.796 19.071  83   0 0.172 3249   5 0.107
138996 1572.47 3758.96 20.843  1.984 18.859  82   0 0.183 3257   5 0.083
138997 1640.42 3757.18 20.454  1.567 18.887  81   0 0.118 3251   8 0.098
139003 1605.71 3761.12 99.999  9.999 18.502   0   0 9.999 3249   8 0.064
139005 1548.34 3761.98 21.213  2.710 18.503  80   0 0.202 3254   4 0.060
139006 1577.03 3760.65 99.999  9.999 19.260   0   0 9.999 3251   5 0.128
139012 1458.57 3762.63 20.966  2.199 18.767  82   0 0.230 3254   4 0.075
139013 1528.94 3763.27 21.057  2.740 18.318  84   0 0.224 3257   9 0.057
139014 1634.78 3764.10 20.565  2.047 18.518  84   0 0.134 3256   5 0.061
139022 1494.52 3765.31 20.933  2.105 18.827  81   0 0.187 3257   7 0.076
139023 1606.55 3765.40 20.526  1.851 18.675  83   0 0.120 3252   6 0.073
139027 1518.75 3766.04 21.112  1.795 19.317  80   0 0.252 3256   7 0.126
139028 1587.82 3766.89 99.999  9.999 19.369   0   0 9.999 3207   3 0.229
139030 1574.66 3767.57 21.076  2.086 18.989  83   0 0.219 3258   2 0.096
139036 1486.87 3772.38 20.452  1.884 18.568  83   0 0.138 3256   5 0.071
139037 1618.90 3769.12 20.363  2.006 18.357  81   0 0.107 3259   2 0.053
139041 1479.92 3769.63 99.999  9.999 18.901   0   0 9.999 3254   2 0.130
139042 1489.88 3769.05 21.209  2.073 19.135  80   0 0.218 3252   7 0.112
139043 1553.78 3771.15 20.864  1.704 19.160  80   1 0.181 3253   4 0.117
139044 1556.84 3768.11 99.999  9.999 19.711   0   0 9.999 3230   3 0.264
139047 1634.35 3770.55 99.999  9.999 18.848   0   0 9.999 3252   2 0.080
139049 1507.64 3771.97 20.787  2.057 18.730  81   0 0.139 3254   4 0.076
139051 1538.85 3772.95 20.497  2.023 18.474  83   0 0.130 3255   8 0.062
139062 1599.93 3775.58 99.999  9.999 18.982   0   0 9.999 3258   2 0.098
139063 1633.10 3774.82 99.999  9.999 18.944   0   0 9.999 3253   5 0.086
139064 1473.42 3778.38 99.999  9.999 19.689   0   0 9.999 3238   3 0.188
139065 1525.57 3776.77 20.816  2.246 18.570  83   0 0.173 3251   7 0.062
139068 1623.22 3777.33 20.700  1.911 18.788  82   1 0.145 3260   4 0.079
139072 1495.22 3779.17 20.919  2.166 18.753  83   0 0.189 3250   5 0.086
139073 1603.50 3779.22 20.793  1.944 18.849  83   0 0.158 3257   2 0.084
139074 1613.01 3780.13 20.659  2.127 18.532  81   0 0.146 3254   6 0.062
139076 1541.07 3780.34 99.999  9.999 19.052   0   0 9.999 3252   4 0.100
139077 1638.62 3780.74 20.994  2.351 18.643  81   0 0.214 3253   7 0.070
139079 1634.24 3785.13 20.402  1.731 18.671  84   0 0.120 3253   7 0.074
139080 1629.02 3781.43 19.918  1.452 18.466  84   0 0.109 3261   6 0.079
139081 1460.63 3781.87 20.709  1.676 19.033  81   0 0.158 3256   3 0.097
139088 1472.62 3784.92 20.571  1.956 18.614  79   0 0.138 3254   7 0.068
139089 1624.57 3784.94 99.999  9.999 18.589   0   0 9.999 3254   7 0.089
139092 1523.89 3785.74 21.011  1.905 19.106  80   0 0.211 3258   3 0.105
139094 1517.74 3786.82 20.817  1.845 18.972  80   0 0.168 3262   2 0.094
139097 1512.24 3788.99 21.019  2.052 18.967  82   0 0.205 3253   5 0.090
139102 1588.99 3789.43 21.049  2.068 18.981  79   1 0.164 3253   6 0.090
139106 1489.94 3790.03 99.999  9.999 19.045   0   0 9.999 3247   9 0.132
139107 1541.79 3789.90 99.999  9.999 19.157   0   0 9.999 3252   2 0.114
139108 1601.26 3790.77 20.381  1.998 18.383  81   0 0.122 3253   8 0.056
139111 1565.54 3791.48 99.999  9.999 19.175   0   0 9.999 3252   7 0.108
139115 1621.55 3793.23 20.639  1.899 18.741  81   1 0.164 3248  10 0.076
139116 1634.57 3794.09 99.999  9.999 18.429   0   0 9.999 3259   7 0.086
139119 1496.55 3794.45 99.999  9.999 19.056   0   0 9.999 3257   4 0.108
139120 1599.92 3795.02 99.999  9.999 18.676   0   0 9.999 3256   5 0.092
139125 1523.79 3795.23 20.861  1.925 18.936  80   0 0.159 3261   3 0.091
139126 1582.29 3794.76 21.527  2.420 19.107  80   0 0.319 3255   3 0.100
139127 1649.51 3794.96 21.115  1.970 19.145  82   0 0.206 3254   5 0.110
139131 1552.41 3796.82 21.200  2.207 18.994  81   1 0.224 3257   5 0.100
139132 1471.23 3797.54 21.023  2.082 18.941  82   0 0.230 3256   4 0.091
139133 1559.76 3797.88 20.724  1.954 18.769  85   0 0.149 3253   3 0.076
139137 1496.59 3800.35 21.470  2.594 18.876  80   0 0.280 3255   6 0.087
139139 1529.56 3800.46 20.811  2.056 18.754  82   0 0.156 3257   1 0.076
139140 1633.27 3803.23 99.999  9.999 18.894   0   0 9.999 3254   6 0.107
139146 1471.33 3802.71 20.457  2.093 18.364  80   0 0.126 3259   3 0.055
139147 1504.99 3802.84 21.327  2.179 19.148  80   0 0.243 3254   2 0.103
139148 1647.97 3803.05 20.585  2.093 18.492  83   0 0.144 3251   6 0.060
139152 1586.69 3802.88 21.716  2.645 19.071  80   0 0.316 3253   4 0.098
139153 1592.76 3804.27 21.361  2.773 18.588  78   0 0.231 3253   7 0.064
139154 1615.73 3805.43 20.509  1.703 18.806  81   0 0.149 3249  11 0.081
139163 1459.07 3810.44 20.574  1.765 18.809  83   0 0.128 3255   4 0.080
139164 1595.81 3807.59 20.489  1.859 18.630  80   1 0.130 3250   9 0.070
139167 1539.06 3811.45 20.606  1.831 18.775  82   0 0.146 3257   4 0.088
139168 1620.94 3812.09 20.832  1.843 18.989  79   0 0.180 3253   7 0.095
139173 1483.91 3811.04 21.165  1.969 19.196  77   0 0.254 3259   2 0.109
139174 1572.18 3813.34 20.731  2.184 18.547  80   1 0.132 3258   4 0.063
139175 1649.70 3813.25 20.735  1.911 18.825  80   0 0.195 3255   4 0.084
139178 1566.22 3812.57 21.361  2.243 19.118  80   0 0.275 3252   6 0.105
139179 1612.62 3813.74 21.084  2.091 18.992  82   0 0.243 3251   6 0.091
139188 1487.51 3815.97 21.268  2.250 19.018  83   0 0.230 3251   8 0.098
139189 1578.89 3817.10 99.999  9.999 18.797   0   0 9.999 3253   8 0.091
139191 1470.08 3816.50 99.999  9.999 19.202   0   0 9.999 3245   7 0.141
139194 1543.41 3818.47 21.290  2.282 19.008  81   0 0.270 3255   6 0.098
139197 1509.49 3819.60 21.758  2.444 19.314  76   0 0.361 3250   2 0.126
139199 1464.72 3821.02 99.999  9.999 19.070   0   0 9.999 3258   3 0.116
139200 1517.69 3820.62 21.193  2.312 18.881  80   0 0.227 3251   7 0.083
139201 1483.13 3821.22 99.999  9.999 19.100   0   0 9.999 3251   5 0.107
