 63202  908.46 3120.29 19.399  1.434 17.965  78   0 0.040  988   0 0.037
 63203  974.08 3121.16 19.804  1.523 18.281  78   0 0.055  986   1 0.046
 63205 1067.79 3124.19 19.270  1.293 17.976  78   0 0.037  987   1 0.036
 63206 1003.79 3125.62 19.244  1.545 17.699  79   0 0.033  986   2 0.029
 63209  979.23 3126.35 19.176  1.436 17.740  78   0 0.032  987   0 0.030
 63212 1094.57 3127.27 19.517  1.439 18.078  79   0 0.052  986   0 0.043
 63216  918.54 3131.61 19.250  1.416 17.834  78   0 0.044  985   1 0.036
 63217  973.10 3131.30 99.999  9.999 18.317   0   0 9.999  986   0 0.049
 63222  963.76 3134.97 20.040  1.676 18.364  79   0 0.106  983   1 0.057
 63224 1024.98 3135.34 19.679  1.362 18.317  78   0 0.047  986   1 0.056
 63225 1016.88 3139.05 19.661  1.590 18.070  78   0 0.052  986   1 0.042
 63226 1087.92 3137.52 19.999  1.848 18.150  78   0 0.056  988   0 0.045
 63231 1011.37 3140.18 19.783  1.495 18.288  78   0 0.060  985   0 0.045
 63237 1079.28 3145.86 19.699  1.494 18.205  78   0 0.050  986   1 0.043
 63245 1041.37 3154.20 19.144  1.513 17.631  78   1 0.030  987   1 0.028
 63248  983.52 3154.12 19.783  1.533 18.249  78   0 0.058  985   1 0.044
 63252 1082.18 3157.87 19.060  1.376 17.685  78   0 0.027  986   1 0.029
 63253 1026.67 3158.40 19.666  1.609 18.057  78   0 0.047  986   0 0.040
 63262  999.49 3166.08 99.999  9.999 18.250   0   0 9.999  985   2 0.051
 63264  909.27 3168.73 19.667  1.727 17.940  78   0 0.055  986   1 0.044
 63269 1005.62 3172.06 18.860  1.217 17.643  80   0 0.034  986   2 0.038
 63270  963.46 3173.78 19.395  1.617 17.778  79   0 0.047  985   2 0.042
 63277  956.23 3176.42 19.256  1.647 17.609  79   0 0.051  987   0 0.039
 63280 1032.82 3180.48 19.416  1.186 18.229  79   0 0.069  986   0 0.066
 63285  912.35 3193.31 19.219  1.634 17.586  78   0 0.041  985   1 0.028
 63286 1003.43 3195.87 19.690  1.466 18.224  77   1 0.123  986   0 0.177
 63287  990.82 3193.37 19.705  1.667 18.038  79   0 0.092  985   3 0.100
 63288 1020.12 3194.22 99.999  9.999 18.181   0   0 9.999  976   3 0.190
 63289 1013.52 3192.81 99.999  9.999 16.731   0   0 9.999  987   1 0.120
 63290  955.85 3197.92 19.802  2.312 17.490  79   1 0.111  983   4 0.054
 63292  956.10 3206.03 99.999  9.999 17.656   0   0 9.999  981   7 0.077
 63294 1042.46 3205.36 18.826  1.288 17.538  79   0 0.029  986   2 0.027
 63295 1047.26 3202.88 19.611  1.750 17.861  78   0 0.048  986   1 0.036
 63296  940.73 3203.27 19.728  1.782 17.947  80   0 0.085  987   1 0.061
 63297 1066.86 3206.54 19.587  1.316 18.271  78   0 0.046  985   1 0.050
 63301 1058.40 3212.22 19.821  1.516 18.306  77   1 0.051  984   2 0.052
 63315 1089.68 3222.37 19.110  1.168 17.942  78   0 0.030  987   1 0.039
 63326  914.82 3228.84 19.736  1.606 18.130  78   0 0.062  986   1 0.065
 63329  965.59 3233.81 19.741  1.679 18.062  80   0 0.072  984   1 0.091
 63336  940.05 3239.35 19.559  1.184 18.375  78   0 0.055  988   0 0.066
 63342 1053.96 3242.59 19.869  1.800 18.069  78   1 0.058  986   1 0.040
 63347  968.32 3254.15 19.124  1.717 17.406  78   0 0.042  987   0 0.026
 63350 1045.10 3253.38 19.510  1.607 17.902  78   0 0.044  986   1 0.035
 63352  914.76 3254.92 19.499  1.640 17.859  77   1 0.038  986   2 0.035
 63356 1010.41 3256.50 19.326  1.567 17.759  78   0 0.045  985   3 0.040
 63361  914.21 3259.67 19.607  1.498 18.108  78   0 0.056  986   1 0.045
 63363  931.14 3261.83 19.268  1.442 17.826  78   0 0.035  984   2 0.035
 63366  991.56 3263.33 19.706  1.270 18.436  78   0 0.060  984   2 0.081
 63367 1024.83 3264.88 19.463  1.540 17.922  78   0 0.045  985   1 0.040
 63368 1050.80 3265.22 19.497  1.444 18.053  77   1 0.041  986   1 0.038
 63371  965.94 3267.59 99.999  9.999 17.430   0   0 9.999  987   1 0.033
 63378 1064.72 3274.98 19.180  1.515 17.664  78   0 0.032  987   1 0.027
 63381  970.12 3274.90 20.085  1.733 18.352  78   0 0.075  982   4 0.062
 63383  961.95 3276.84 19.421  1.315 18.106  78   0 0.038  985   2 0.047
 63385  923.99 3282.64 19.351  1.369 17.982  78   0 0.037  987   0 0.039
 63386  926.33 3276.74 20.696  2.500 18.196  79   0 0.109  987   0 0.046
 63387  984.30 3276.73 19.590  1.438 18.152  78   0 0.048  987   1 0.049
 63388 1053.32 3277.15 20.038  1.736 18.302  78   0 0.055  984   1 0.046
 63389 1070.16 3277.09 19.800  1.621 18.180  78   0 0.056  984   3 0.042
 63393  943.20 3280.55 19.759  1.505 18.253  78   0 0.054  986   0 0.048
 63398  956.08 3283.38 19.260  1.231 18.029  78   0 0.032  987   0 0.038
 63400 1008.63 3285.54 18.844  1.304 17.540  78   0 0.024  988   0 0.027
 63403 1061.84 3289.77 19.281  1.395 17.886  78   0 0.032  986   1 0.033
 63404  985.20 3290.82 19.888  1.884 18.003  78   0 0.062  986   0 0.040
 63413  988.32 3301.06 18.867  1.444 17.423  78   0 0.029  986   2 0.024
 63414 1045.99 3300.82 19.772  1.805 17.967  79   0 0.051  984   3 0.035
 63419  934.86 3305.77 19.559  1.391 18.168  78   0 0.041  985   0 0.042
 63420 1038.80 3306.96 19.571  1.251 18.321  79   0 0.049  985   1 0.047
 63423 1010.87 3308.86 19.424  1.736 17.689  78   0 0.035  986   2 0.027
 63424 1018.80 3308.70 19.307  1.406 17.901  77   1 0.034  986   0 0.034
 63426 1027.79 3308.64 20.079  1.754 18.325  78   0 0.067  985   1 0.046
 63427 1093.85 3310.29 19.037  1.372 17.664  80   0 0.029  985   2 0.031
 63428  917.61 3310.20 19.731  1.484 18.247  78   0 0.057  984   3 0.045
 63429  976.28 3310.65 99.999  9.999 18.241   0   0 9.999  986   2 0.064
 63432 1071.21 3314.30 19.450  1.497 17.953  78   0 0.043  986   0 0.037
 63435 1045.71 3316.22 19.347  1.541 17.806  78   0 0.038  985   1 0.031
 63437 1012.52 3317.32 19.250  1.620 17.630  78   0 0.036  987   1 0.027
 63440  910.52 3319.12 19.545  1.760 17.784  78   0 0.040  984   3 0.031
 63441  934.21 3318.32 19.789  1.625 18.164  78   0 0.050  985   1 0.040
 63443 1055.78 3318.24 19.691  1.312 18.380  78   0 0.042  987   0 0.053
 63445  954.88 3320.84 19.630  1.456 18.174  78   0 0.054  986   0 0.045
 63446 1044.36 3321.94 18.930  1.242 17.688  78   0 0.030  984   3 0.026
 63448  917.26 3324.63 19.509  1.319 18.190  77   2 0.034  982   3 0.040
 63449 1063.48 3323.96 19.433  1.295 18.138  79   0 0.039  985   0 0.041
 63456  934.48 3329.24 19.998  1.466 18.532  78   0 0.073  986   0 0.062
 63459 1025.03 3330.02 99.999  9.999 19.366   0   0 9.999  982   1 0.197
 63461  913.33 3334.40 19.326  0.929 18.397  79   0 0.039  985   3 0.052
 63463 1054.85 3336.52 19.525  1.807 17.719  78   0 0.040  986   2 0.029
 63467  979.01 3337.14 19.831  1.707 18.124  78   0 0.058  985   1 0.050
 63468 1069.39 3337.36 19.316  1.480 17.836  77   1 0.035  985   1 0.032
 63470 1003.81 3338.90 99.999  9.999 17.506   0   0 9.999  985   3 0.114
 63471 1015.88 3344.39 99.999  9.999 17.749   0   0 9.999  979   6 0.061
 63476 1055.72 3345.02 19.700  1.982 17.718  78   0 0.049  988   0 0.030
 63478  956.53 3346.96 19.367  1.828 17.539  78   0 0.040  988   0 0.026
 63479 1050.59 3346.40 19.261  1.298 17.963  78   0 0.041  988   0 0.035
 63483 1009.70 3351.07 99.999  9.999 17.894   0   0 9.999  979   2 0.157
 63485  971.47 3351.87 18.875  0.883 17.992  78   0 0.027  986   1 0.043
 63486 1063.56 3349.99 19.612  1.456 18.156  78   0 0.043  983   3 0.041
 63489  929.81 3352.52 19.486  1.225 18.262  78   0 0.042  985   1 0.049
 63490 1042.67 3355.69 19.093  1.411 17.683  79   0 0.104  988   0 0.091
 63492  994.80 3352.93 20.159  2.220 17.939  78   0 0.139  979   2 0.110
 63494 1023.44 3355.64 19.142  1.644 17.498  78   0 0.041  986   2 0.029
 63496 1099.99 3356.13 19.877  1.344 18.533  78   0 0.057  985   2 0.061
 63497  956.55 3357.45 19.481  1.500 17.980  78   0 0.039  983   2 0.038
 63498 1030.68 3357.47 19.776  1.677 18.099  77   1 0.056  985   2 0.050
 63502  994.80 3359.39 20.710  2.970 17.741  79   0 0.260  983   3 0.089
 63505 1048.63 3362.19 19.550  1.418 18.132  77   1 0.043  983   3 0.051
 63506 1078.20 3363.32 19.043  1.186 17.858  78   0 0.027  986   2 0.033
 63508 1012.84 3365.13 19.802  2.275 17.527  80   0 0.094  987   0 0.141
 63512 1058.98 3368.05 19.943  2.015 17.928  78   0 0.065  983   3 0.098
 63527  921.80 3268.30 99.999  9.999 18.864   0   0 9.999  985   0 0.082
 63531  926.86 3359.03 99.999  9.999 18.486   0   0 9.999  987   1 0.059
 63543  986.38 3320.84 19.989  1.389 18.600  80   0 0.083  987   0 0.071
 63587 1031.56 3062.01 19.908  1.704 18.203  79   0 0.074  984   3 0.054
 63590 1028.87 3080.30 20.088  1.450 18.638  78   0 0.089  983   3 0.065
 63591  972.30 3095.69 19.780  1.175 18.606  78   0 0.066  987   0 0.068
 63595 1071.21 3114.64 19.862  1.344 18.518  79   0 0.081  983   3 0.080
 63596  995.59 3128.04 20.273  1.226 19.047  78   0 0.063  985   1 0.093
 63599  924.10 3132.77 19.801  1.442 18.359  77   1 0.051  985   1 0.056
 63615 1060.66 3276.29 20.018  1.461 18.557  78   0 0.067  985   1 0.062
 63617  982.89 3279.77 99.999  9.999 19.447   0   0 9.999  983   1 0.158
 63621  981.09 3292.20 20.109  1.243 18.866  78   0 0.077  985   1 0.085
 63623 1055.18 3303.46 20.242  1.511 18.732  78   0 0.075  982   0 0.070
 63626 1097.36 3309.32 20.176  1.462 18.713  78   0 0.067  985   3 0.087
 63627  913.55 3311.24 20.110  1.434 18.676  78   0 0.062  987   0 0.063
 63631 1051.53 3318.96 19.710  1.260 18.450  78   0 0.053  985   2 0.052
 63632  920.93 3325.34 99.999  9.999 19.766   0   0 9.999  977   2 0.180
 63634  935.82 3335.46 20.649  1.649 19.000  78   0 0.103  986   0 0.089
 63636 1059.69 3338.67 19.672  1.248 18.424  78   0 0.043  988   0 0.055
 63637  975.57 3349.94 19.813  1.250 18.563  78   0 0.055  987   0 0.072
 63638 1042.62 3352.13 20.123  1.600 18.523  78   0 0.155  987   1 0.112
 63642 1075.14 3362.77 99.999  9.999 18.881   0   0 9.999  985   1 0.084
 64279  957.87 3050.17 19.850  1.476 18.374  78   0 0.055  987   0 0.052
 64282  925.53 3052.07 99.999  9.999 18.958   0   0 9.999  978   5 0.135
 64283  998.92 3052.17 20.574  1.499 19.076  78   0 0.100  984   1 0.095
 64288 1081.39 3053.38 20.185  1.860 18.325  78   0 0.089  983   2 0.051
 64293  984.22 3054.88 19.994  1.338 18.657  78   0 0.054  984   1 0.063
 64294 1072.92 3054.51 20.425  1.553 18.873  78   0 0.094  983   0 0.079
 64296  918.54 3057.10 20.094  1.606 18.487  78   0 0.063  982   3 0.062
 64297 1060.67 3056.06 20.393  1.392 19.002  78   0 0.088  982   0 0.084
 64299  976.41 3057.35 20.057  1.499 18.557  78   0 0.074  986   1 0.065
 64300 1084.53 3058.23 19.854  1.479 18.374  79   1 0.064  982   4 0.067
 64307  995.95 3061.21 20.259  1.674 18.586  77   1 0.130  982   2 0.117
 64308  929.64 3063.21 99.999  9.999 18.885   0   0 9.999  981   2 0.139
 64309  984.05 3063.61 19.982  0.999 18.982  78   0 0.054  986   0 0.088
 64310  945.69 3062.09 99.999  9.999 19.016   0   0 9.999  986   0 0.103
 64311  974.15 3061.98 19.885  0.977 18.908  78   0 0.071  987   0 0.088
 64312 1043.77 3062.77 20.138  1.415 18.724  78   0 0.067  984   1 0.077
 64313 1051.93 3062.42 20.014  1.109 18.905  78   0 0.066  985   0 0.080
 64314  965.83 3066.30 20.073  1.255 18.819  78   0 0.069  986   1 0.072
 64324  912.20 3065.49 20.359  1.592 18.767  78   1 0.080  985   1 0.071
 64325 1085.04 3066.72 99.999  9.999 18.045   0   0 9.999  987   1 0.076
 64327 1000.12 3068.16 20.780  2.062 18.718  77   0 0.169  985   0 0.135
 64332  920.33 3070.14 99.999  9.999 18.308   0   0 9.999  986   2 0.054
 64333  950.68 3071.68 20.019  1.415 18.604  78   0 0.068  987   0 0.062
 64334 1091.97 3070.63 20.212  1.672 18.540  78   0 0.088  985   2 0.077
 64338  959.56 3073.20 99.999  9.999 19.312   0   0 9.999  986   0 0.133
 64341 1066.65 3072.91 19.867  1.469 18.398  78   0 0.051  986   0 0.050
 64347 1042.26 3072.83 20.527  1.380 19.147  78   0 0.113  984   1 0.115
 64348  926.81 3076.96 99.999  9.999 18.403   0   0 9.999  984   1 0.056
 64351  968.14 3076.47 19.852  1.295 18.557  78   0 0.049  987   0 0.064
 64353  999.15 3077.33 20.179  1.453 18.725  78   0 0.067  982   2 0.074
 64355 1033.88 3077.62 20.293  1.648 18.645  78   0 0.094  984   3 0.071
 64356 1051.91 3078.19 20.290  1.426 18.864  77   1 0.076  984   2 0.078
 64358 1060.84 3077.79 20.415  1.412 19.002  79   0 0.082  982   2 0.088
 64362  922.99 3079.81 99.999  9.999 18.760   0   0 9.999  986   0 0.073
 64367  929.67 3081.43 99.999  9.999 18.672   0   0 9.999  983   1 0.067
 64368 1093.49 3080.90 20.533  1.424 19.109  78   1 0.081  983   2 0.099
 64371 1000.50 3082.48 19.748  0.807 18.941  77   1 0.047  984   3 0.086
 64373  937.13 3083.22 19.858  1.054 18.804  79   0 0.061  984   1 0.073
 64375 1030.66 3085.73 19.657  1.339 18.318  78   0 0.049  985   2 0.045
 64376 1070.51 3085.09 99.999  9.999 19.007   0   0 9.999  985   0 0.087
 64378  913.87 3085.39 20.168  1.523 18.645  78   0 0.075  985   2 0.064
 64384 1037.87 3089.29 20.215  1.732 18.483  78   0 0.079  982   2 0.053
 64385 1075.21 3093.27 20.162  1.480 18.682  78   1 0.068  985   1 0.066
 64388 1043.57 3090.02 20.391  1.489 18.903  79   0 0.102  981   2 0.084
 64391  997.49 3090.52 20.125  1.450 18.675  78   0 0.076  986   1 0.067
 64396 1066.98 3093.64 19.974  1.530 18.444  78   0 0.071  986   0 0.052
 64401 1047.27 3097.49 20.782  1.970 18.812  78   0 0.144  984   4 0.086
 64408  909.91 3099.52 19.881  1.180 18.701  78   0 0.051  983   2 0.066
 64409  937.96 3099.41 20.330  1.685 18.644  78   0 0.081  985   1 0.061
 64410 1031.30 3099.16 20.045  1.462 18.583  78   0 0.078  985   0 0.062
 64413 1085.03 3102.16 19.920  1.106 18.814  79   0 0.066  981   2 0.082
 64420  980.61 3100.23 20.653  1.564 19.089  78   0 0.117  984   1 0.094
 64423 1038.87 3102.59 20.720  0.971 19.749  78   0 0.117  980   2 0.163
 64424 1050.73 3102.41 20.245  1.517 18.728  78   0 0.103  987   1 0.093
 64434  910.64 3107.81 19.818  1.464 18.354  78   0 0.047  984   2 0.050
 64435  919.87 3107.03 20.641  1.720 18.921  78   0 0.096  987   0 0.080
 64438  942.02 3107.72 20.786  2.093 18.693  78   0 0.127  986   1 0.069
 64439 1014.77 3107.42 20.397  1.426 18.971  78   0 0.095  987   1 0.096
 64440  915.88 3107.71 20.191  1.227 18.964  79   0 0.075  985   1 0.083
 64444 1094.08 3110.11 20.064  1.590 18.474  79   0 0.084  987   1 0.089
 64447  926.86 3110.23 20.395  1.680 18.714  78   0 0.087  985   2 0.064
 64448  936.75 3109.80 20.423  1.594 18.829  78   0 0.089  985   0 0.075
 64450  997.44 3111.44 20.794  1.971 18.823  78   0 0.122  985   1 0.075
 64453  976.64 3114.87 20.232  1.602 18.630  79   0 0.085  987   0 0.065
