2457549.92577 16.534 0.009 7.73 461.0
2457550.90510 16.551 0.008 6.09 631.0
2457555.64767 16.552 0.007 4.84 514.0
2457557.58752 16.541 0.008 4.98 728.0
2457561.76015 16.539 0.007 4.60 733.0
2457566.61612 16.544 0.008 6.10 424.0
2457567.87000 16.545 0.008 6.31 631.0
2457569.56150 16.556 0.007 5.40 395.0
2457570.71279 16.541 0.006 5.26 309.0
2457575.70624 16.523 0.006 4.17 311.0
2457576.71583 16.544 0.006 5.39 320.0
2457579.75553 16.541 0.007 6.03 372.0
2457584.63438 16.545 0.007 5.38 460.0
2457589.63232 16.549 0.007 4.49 838.0
2457590.64950 16.541 0.006 4.06 563.0
2457593.63026 16.542 0.007 5.90 342.0
2457596.60077 16.518 0.005 4.41 562.0
2457600.66087 16.541 0.007 6.28 342.0
2457602.69468 16.546 0.007 5.87 367.0
2457603.73717 16.550 0.007 6.28 336.0
2457604.74300 16.545 0.007 6.37 348.0
2457605.78164 16.530 0.008 6.24 460.0
2457607.75862 16.549 0.008 6.82 354.0
2457609.60547 16.545 0.006 4.88 348.0
2457611.51369 16.541 0.007 5.46 523.0
2457612.70534 16.534 0.007 5.88 468.0
2457617.56405 16.557 0.009 4.98 634.0
2457618.68738 16.543 0.009 5.59 805.0
2457622.53127 16.554 0.006 4.75 348.0
2457623.69182 16.547 0.007 5.66 411.0
2457625.64395 16.526 0.007 5.65 357.0
2457630.65559 16.538 0.007 6.01 339.0
2457632.66071 16.538 0.007 4.94 398.0
2457636.55369 16.539 0.008 6.55 404.0
2457638.61570 16.522 0.007 6.00 525.0
2457645.48618 16.526 0.011 6.83 837.0
2457649.54285 16.560 0.007 4.56 571.0
2457652.48832 16.545 0.006 4.55 387.0
2457658.49034 16.531 0.007 5.84 478.0
2457660.57184 16.537 0.009 7.11 472.0
2457671.52110 16.557 0.011 6.01 1563.0
2457681.51844 16.552 0.008 7.02 470.0
2457796.88367 16.544 0.007 4.39 783.0
2457798.89046 16.551 0.009 4.98 1239.0
2457800.88180 16.543 0.007 4.72 545.0
2457802.87361 16.552 0.010 7.48 678.0
2457807.87659 16.547 0.007 4.93 408.0
2457809.84188 16.534 0.007 5.76 504.0
2457810.83832 16.543 0.006 4.39 469.0
2457811.85747 16.551 0.007 5.03 430.0
2457812.88854 16.551 0.006 4.13 446.0
2457814.85798 16.534 0.007 5.18 412.0
2457815.88641 16.543 0.006 4.56 404.0
2457816.87633 16.553 0.006 4.65 382.0
2457817.87291 16.537 0.006 4.12 449.0
2457818.85910 16.540 0.006 4.33 435.0
2457819.83893 16.536 0.007 5.05 403.0
2457820.84824 16.531 0.007 5.05 480.0
2457821.84639 16.550 0.008 5.38 473.0
2457822.84216 16.547 0.008 5.20 595.0
2457823.82766 16.522 0.007 4.60 701.0
2457824.82218 16.530 0.010 7.43 734.0
2457825.81521 16.539 0.007 4.80 708.0
2457825.90439 16.544 0.007 4.38 702.0
2457826.86326 16.539 0.009 6.33 630.0
2457827.85037 16.534 0.007 4.97 535.0
2457828.81969 16.531 0.007 4.66 597.0
2457828.90896 16.545 0.007 4.22 571.0
2457830.81355 16.526 0.011 4.75 2160.0
2457830.89614 16.546 0.007 4.53 633.0
2457834.80653 16.540 0.008 5.82 464.0
2457836.83591 16.541 0.007 6.16 359.0
2457838.82793 16.531 0.006 4.74 394.0
2457840.83647 16.541 0.007 5.22 345.0
2457842.80089 16.540 0.008 6.34 358.0
2457844.75245 16.539 0.007 5.34 348.0
2457845.89436 16.542 0.006 5.04 329.0
2457847.84453 16.530 0.007 5.05 341.0
2457849.76912 16.551 0.006 4.74 411.0
2457850.90179 16.530 0.007 5.20 347.0
2457853.87602 16.527 0.008 6.30 454.0
2457855.75163 16.545 0.007 4.23 703.0
2457856.87440 16.553 0.009 6.54 553.0
2457858.87704 16.542 0.007 5.30 530.0
2457863.83945 16.531 0.006 4.60 380.0
2457864.81634 16.542 0.006 3.70 344.0
2457865.92487 16.532 0.007 4.72 605.0
2457867.78527 16.545 0.006 4.18 333.0
2457869.73235 16.552 0.006 4.68 365.0
2457870.87363 16.552 0.006 3.59 346.0
2457872.75772 16.545 0.006 3.48 382.0
2457873.88726 16.547 0.006 3.85 394.0
2457875.77050 16.540 0.006 4.75 408.0
2457876.87854 16.533 0.007 4.63 415.0
2457878.74008 16.545 0.006 3.23 443.0
2457879.85215 16.552 0.008 6.21 434.0
2457881.80640 16.542 0.007 4.52 529.0
2457882.93384 16.563 0.008 5.00 615.0
2457893.69284 16.539 0.008 6.47 419.0
2457894.69211 16.553 0.006 4.28 376.0
2457897.64638 16.546 0.008 6.50 429.0
2457901.84135 16.511 0.008 6.78 459.0
2457903.75411 16.536 0.008 7.02 356.0
2457904.72617 16.534 0.006 3.97 324.0
2457905.69495 16.530 0.006 4.63 341.0
2457906.65066 16.545 0.006 4.26 412.0
2457907.68902 16.545 0.007 4.40 675.0
2457908.76527 16.534 0.007 4.76 574.0
2457909.68695 16.538 0.007 4.02 530.0
2457910.58415 16.536 0.009 5.81 633.0
2457910.94160 16.543 0.007 5.94 740.0
2457911.90715 16.513 0.010 7.78 668.0
2457916.83914 16.553 0.012 5.02 2166.0
2457917.83540 16.537 0.009 5.74 701.0
2457922.58774 16.534 0.008 5.95 482.0
2457923.74156 16.521 0.008 6.36 423.0
2457924.68816 16.535 0.006 3.85 381.0
2457925.72328 16.537 0.006 5.03 360.0
2457926.77957 16.551 0.009 7.24 414.0
2457932.77449 16.539 0.008 6.20 369.0
2457933.76355 16.547 0.008 6.67 328.0
2457934.76646 16.536 0.007 4.94 392.0
2457935.77777 16.543 0.006 4.35 330.0
2457936.78449 16.540 0.007 5.71 313.0
2457937.76054 16.546 0.008 6.50 395.0
2457944.55426 16.554 0.008 5.14 768.0
2457945.46890 16.544 0.011 7.34 805.0
2457945.78730 16.540 0.007 4.89 596.0
2457946.74955 16.540 0.008 5.72 448.0
2457947.80162 16.524 0.012 9.17 516.0
2457948.80850 16.555 0.008 5.84 536.0
2457952.74452 16.536 0.007 5.89 337.0
2457953.76946 16.550 0.007 5.96 362.0
2457955.72353 16.545 0.006 4.12 376.0
2457956.77158 16.522 0.007 5.92 391.0
2457958.70334 16.561 0.008 5.97 369.0
2457959.73306 16.538 0.006 4.81 327.0
2457960.78294 16.537 0.007 6.36 353.0
2457962.52991 16.537 0.006 4.83 355.0
2457964.78920 16.514 0.008 6.12 535.0
2457966.68356 16.545 0.008 5.96 367.0
2457971.60957 16.541 0.008 5.06 703.0
2457972.62578 16.534 0.009 5.61 686.0
2457974.51725 16.535 0.007 4.60 514.0
2457979.50366 16.545 0.007 4.87 412.0
2457980.67679 16.518 0.008 6.27 476.0
2457982.63945 16.552 0.008 6.30 410.0
2457984.59362 16.539 0.007 5.41 371.0
2457986.63479 16.544 0.006 4.77 336.0
2457990.61327 16.541 0.007 5.82 392.0
2457992.57810 16.541 0.007 5.15 381.0
2457994.55922 16.542 0.008 5.94 468.0
2458000.51376 16.527 0.009 6.44 561.0
2458002.53323 16.531 0.013 6.03 1601.0
2458007.51820 16.529 0.008 6.21 444.0
2458012.50247 16.543 0.007 4.93 487.0
2458015.51336 16.532 0.009 7.00 428.0
2458019.48711 16.539 0.007 4.69 469.0
2458026.53314 16.538 0.009 4.38 1442.0
2458039.49876 16.549 0.009 6.88 501.0
2458041.49251 16.535 0.010 7.46 673.0
2458048.51685 16.545 0.007 4.57 478.0
2458055.51370 16.539 0.009 5.38 709.0
2458159.86991 16.526 0.009 5.28 876.0
2458162.85250 16.527 0.006 4.57 471.0
2458163.85896 16.527 0.007 5.12 666.0
2458166.86317 16.528 0.007 5.36 453.0
2458170.88996 16.532 0.006 3.58 505.0
2458174.85515 16.537 0.007 4.45 572.0
2458181.87998 16.525 0.007 3.98 625.0
2458185.83304 16.521 0.008 5.40 733.0
2458190.89946 16.527 0.006 4.17 379.0
2458193.85290 16.541 0.007 5.14 353.0
2458196.77380 16.518 0.007 4.88 389.0
2458198.79113 16.537 0.006 4.37 396.0
2458200.83328 16.521 0.006 3.98 416.0
2458202.82616 16.533 0.006 4.32 425.0
2458204.80730 16.531 0.007 5.47 400.0
2458206.80344 16.522 0.006 3.90 489.0
2458208.75020 16.512 0.007 4.23 843.0
2458209.88480 16.536 0.007 3.93 561.0
2458211.80456 16.543 0.008 5.06 609.0
2458212.90577 16.547 0.006 3.33 618.0
2458220.89879 16.531 0.006 4.78 364.0
2458222.82889 16.515 0.006 4.37 343.0
2458224.83269 16.538 0.006 4.10 417.0
2458227.77435 16.524 0.006 4.69 335.0
2458229.71446 16.530 0.006 4.52 380.0
2458230.84939 16.528 0.006 4.03 352.0
2458236.68464 16.540 0.007 4.58 731.0
2458244.65702 16.536 0.008 5.64 550.0
2458245.83841 16.532 0.010 7.04 570.0
2458247.63250 16.540 0.008 6.09 610.0
2458248.74405 16.556 0.007 6.68 387.0
2458250.64995 16.513 0.006 4.57 372.0
2458251.68902 16.520 0.007 5.92 378.0
2458253.63652 16.530 0.008 6.07 427.0
2458254.76322 16.517 0.005 3.28 394.0
2458255.86096 16.529 0.007 5.07 445.0
2458256.88974 16.497 0.007 4.91 479.0
2458258.65767 16.525 0.006 4.87 366.0
2458259.78417 16.528 0.006 3.36 425.0
2458261.69246 16.535 0.006 3.85 401.0
2458262.79719 16.531 0.006 4.48 308.0
2458263.85462 16.526 0.005 3.73 309.0
2458265.63027 16.512 0.007 4.26 653.0
2458266.75420 16.528 0.008 4.93 662.0
2458271.87716 16.535 0.008 5.00 747.0
2458273.60878 16.526 0.007 5.13 465.0
2458274.58979 16.519 0.008 6.43 430.0
2458275.58332 16.545 0.007 5.10 523.0
2458276.59062 16.541 0.009 7.00 484.0
2458277.63730 16.515 0.006 4.58 354.0
2458278.61508 16.525 0.006 4.30 398.0
2458282.77846 16.533 0.005 4.11 339.0
2458283.76427 16.518 0.007 5.00 373.0
2458284.73051 16.539 0.006 4.13 323.0
2458286.58128 16.526 0.006 4.78 317.0
2458287.58436 16.519 0.006 4.55 335.0
2458288.59090 16.525 0.006 4.83 355.0
2458289.60580 16.526 0.006 3.82 376.0
2458290.62062 16.534 0.007 4.91 412.0
2458291.67991 16.529 0.006 4.43 472.0
2458292.67003 16.523 0.009 5.80 924.0
2458293.69490 16.533 0.007 4.72 534.0
2458299.53102 16.523 0.010 5.81 1090.0
2458301.83699 16.497 0.010 7.09 868.0
2458304.74237 16.507 0.009 7.04 513.0
2458306.62548 16.532 0.008 6.62 386.0
2458307.55037 16.523 0.006 4.16 479.0
2458308.53519 16.531 0.006 4.68 333.0
2458309.50657 16.532 0.006 4.74 382.0
2458310.47339 16.527 0.008 6.02 505.0
2458310.74776 16.518 0.006 5.42 376.0
2458311.74733 16.518 0.006 4.58 384.0
2458312.76756 16.532 0.006 4.14 313.0
2458313.73798 16.545 0.006 3.84 389.0
2458314.74502 16.532 0.006 4.18 365.0
2458316.74579 16.519 0.008 6.10 443.0
2458320.77865 16.504 0.006 4.46 367.0
2458328.64977 16.513 0.009 6.19 622.0
2458329.70214 16.533 0.007 4.18 600.0
2458331.62038 16.520 0.006 4.85 403.0
2458333.47965 16.515 0.008 5.78 532.0
2458334.64591 16.512 0.006 4.05 389.0
2458336.65122 16.515 0.006 4.62 307.0
2458339.55661 16.528 0.005 3.57 332.0
2458341.53125 16.515 0.006 4.72 403.0
2458343.55810 16.504 0.007 5.69 328.0
2458345.62024 16.532 0.006 4.60 335.0
2458347.58952 16.517 0.006 4.61 316.0
2458355.67784 16.518 0.008 5.04 660.0
2458358.52067 16.505 0.007 4.87 570.0
2458360.56522 16.506 0.007 5.23 482.0
2458364.53179 16.511 0.006 4.68 424.0
2458367.64632 16.491 0.006 4.63 383.0
2458370.49325 16.526 0.007 4.65 468.0
2458372.63662 16.510 0.007 5.12 445.0
2458376.58391 16.495 0.006 4.78 430.0
2458381.57245 16.500 0.007 3.69 1292.0
2458383.53415 16.505 0.007 4.86 623.0
2458383.62662 16.502 0.010 6.86 796.0
2458384.58170 16.514 0.007 4.19 675.0
2458385.48762 16.504 0.006 3.72 603.0
2458385.60490 16.511 0.006 3.81 626.0
2458387.48665 16.503 0.007 4.76 647.0
2458392.49162 16.509 0.009 7.05 441.0
2458392.61424 16.502 0.008 7.14 422.0
2458393.56819 16.502 0.008 6.60 420.0
2458394.55677 16.497 0.007 5.32 395.0
2458398.50392 16.506 0.008 7.47 440.0
2458399.56247 16.505 0.008 6.99 537.0
2458404.52862 16.478 0.008 6.42 538.0
2458409.54492 16.492 0.009 6.27 725.0
2458411.53901 16.496 0.009 6.13 742.0
2458413.53499 16.495 0.008 4.80 809.0
2458414.55898 16.491 0.010 6.67 850.0
2458418.50409 16.495 0.009 6.33 615.0
2458419.53857 16.494 0.008 6.10 588.0
2458425.50603 16.467 0.008 5.27 657.0
2458529.87224 16.267 0.006 6.15 465.0
2458532.86340 16.254 0.006 5.01 658.0
2458534.85833 16.245 0.006 4.62 702.0
2458536.85786 16.263 0.006 4.57 620.0
2458546.83172 16.206 0.005 4.77 385.0
2458549.83322 16.207 0.005 4.93 375.0
2458552.86508 16.186 0.006 6.33 368.0
2458555.79321 16.192 0.005 4.60 444.0
2458557.80270 16.175 0.006 6.48 392.0
2458559.78262 16.181 0.006 5.90 439.0
2458560.90813 16.165 0.004 3.25 475.0
2458562.89427 16.177 0.006 4.95 564.0
2458564.87311 16.159 0.005 4.24 560.0
2458566.86927 16.165 0.005 3.63 530.0
2458573.91726 16.176 0.005 4.88 456.0
2458575.84925 16.161 0.006 5.98 364.0
2458577.73792 16.168 0.006 6.23 453.0
2458578.90278 16.163 0.005 5.62 387.0
2458580.74446 16.168 0.005 4.86 406.0
2458581.82455 16.182 0.005 3.97 361.0
2458583.70798 16.154 0.006 6.01 450.0
2458584.79876 16.172 0.004 4.16 342.0
2458585.92759 16.168 0.006 3.86 1508.0
2458587.74708 16.164 0.005 4.95 384.0
2458588.85846 16.169 0.004 3.33 335.0
2458590.70905 16.173 0.005 4.28 659.0
2458591.79422 16.167 0.005 3.64 591.0
2458593.78077 16.187 0.007 5.10 1371.0
2458594.88150 16.177 0.005 4.11 729.0
2458599.73780 16.193 0.006 5.96 462.0
2458600.77610 16.190 0.004 4.25 388.0
2458602.67184 16.205 0.004 3.79 378.0
2458603.73413 16.221 0.005 4.33 332.0
2458604.87178 16.221 0.005 5.21 397.0
2458606.67514 16.223 0.005 3.69 392.0
2458607.73262 16.234 0.005 4.67 351.0
2458608.83581 16.210 0.005 4.18 421.0
2458612.93543 16.217 0.006 5.53 547.0
2458614.66043 16.241 0.006 5.68 518.0
2458615.72157 16.230 0.005 5.14 426.0
2458616.77198 16.247 0.004 3.55 393.0
2458617.80568 16.246 0.005 3.68 399.0
2458618.87579 16.250 0.006 5.32 608.0
2458620.63193 16.251 0.006 5.69 614.0
2458621.70796 16.257 0.009 5.82 1294.0
2458626.72486 16.261 0.007 6.18 600.0
2458627.67871 16.280 0.005 4.68 456.0
2458635.86081 16.312 0.006 5.52 460.0
2458636.81804 16.331 0.005 3.51 334.0
2458637.79499 16.315 0.005 3.84 405.0
2458638.90661 16.336 0.006 4.69 553.0
2458640.70729 16.331 0.005 4.15 378.0
2458642.57284 16.341 0.006 4.83 591.0
2458643.67705 16.360 0.005 3.51 374.0
2458644.61761 16.349 0.006 5.04 406.0
2458646.63993 16.355 0.006 5.88 403.0
2458647.63255 16.360 0.007 5.69 507.0
2458648.66774 16.340 0.006 5.19 561.0
2458649.65023 16.362 0.010 7.83 730.0
2458656.67834 16.374 0.006 4.94 572.0
2458657.67081 16.382 0.005 3.91 373.0
2458658.67200 16.385 0.005 4.27 396.0
2458660.83691 16.373 0.005 3.94 481.0
2458662.67045 16.387 0.007 7.11 352.0
2458664.78276 16.409 0.005 4.26 419.0
2458666.71578 16.415 0.007 7.13 324.0
2458667.74302 16.411 0.005 4.17 325.0
2458668.72508 16.432 0.006 4.85 285.0
2458669.69249 16.396 0.006 5.39 392.0
2458670.65621 16.428 0.005 3.68 309.0
2458673.65811 16.424 0.005 4.47 352.0
2458674.80051 16.438 0.007 5.41 423.0
2458676.53696 16.413 0.006 4.96 515.0
2458677.60652 16.435 0.007 5.14 663.0
2458677.79255 16.437 0.010 5.69 1499.0
2458681.77625 16.442 0.009 5.32 1138.0
2458683.53747 16.444 0.008 6.81 523.0
2458684.54437 16.438 0.006 5.28 439.0
2458688.56608 16.435 0.007 6.39 386.0
2458689.71055 16.452 0.006 5.58 318.0
2458690.80359 16.426 0.006 5.29 414.0
2458691.79759 16.450 0.007 5.46 426.0
2458692.78976 16.445 0.007 5.46 498.0
2458694.54685 16.444 0.006 4.25 388.0
2458695.73262 16.472 0.005 4.12 334.0
2458698.77547 16.463 0.005 3.92 355.0
2458700.73630 16.468 0.006 4.00 410.0
2458702.66508 16.467 0.006 4.67 346.0
2458711.74510 16.466 0.010 6.12 1041.0
2458713.74067 16.470 0.008 5.91 548.0
2458717.64624 16.502 0.007 6.39 336.0
2458719.66116 16.484 0.007 5.84 366.0
2458724.65871 16.489 0.006 4.40 323.0
2458726.68184 16.494 0.006 4.80 334.0
2458728.68412 16.490 0.006 4.04 355.0
2458730.66711 16.494 0.007 5.58 350.0
2458737.65896 16.489 0.009 6.46 747.0
2458739.64935 16.473 0.010 6.42 812.0
2458742.64827 16.491 0.008 5.62 596.0
2458753.62644 16.517 0.008 6.89 432.0
2458782.55494 16.509 0.007 4.57 574.0
